date,close,dividend
1993-03-25,11.5625,0
1993-03-26,11.375,0
1993-03-29,11.4375,0
1993-03-30,11.5,0
1993-03-31,11.5,0
1993-04-01,11.3125,0
1993-04-02,10.6875,0
1993-04-05,11.125,0
1993-04-06,11.75,0
1993-04-07,12.5625,0
1993-04-08,12.4375,0
1993-04-12,12.9375,0
1993-04-13,12.375,0
1993-04-14,12.25,0
1993-04-15,12.1875,0
1993-04-16,12.0625,0
1993-04-19,14,0
1993-04-20,13.8125,0
1993-04-21,14.5,0
1993-04-22,15.5,0
1993-04-23,15.25,0
1993-04-26,14.5,0
1993-04-27,14.875,0
1993-04-28,15.0625,0
1993-04-29,14.5625,0
1993-04-30,14.0625,0
1993-05-03,14.6875,0
1993-05-04,15.125,0
1993-05-05,14.75,0
1993-05-06,14.375,0
1993-05-07,14.75,0
1993-05-10,14.75,0
1993-05-11,14.5625,0
1993-05-12,14.4375,0
1993-05-13,14.4375,0
1993-05-14,14.25,0
1993-05-17,14,0
1993-05-18,14.25,0
1993-05-19,14.5625,0
1993-05-20,14.375,0
1993-05-21,14.4375,0
1993-05-24,14.5,0
1993-05-25,14.8125,0
1993-05-26,15.1875,0
1993-05-27,14.6875,0
1993-05-28,14.3125,0
1993-06-01,14.125,0
1993-06-02,13.8125,0
1993-06-03,14.25,0
1993-06-04,14,0
1993-06-07,11.875,0
1993-06-08,11.9375,0
1993-06-09,11.5,0
1993-06-10,11.125,0
1993-06-11,10.5625,0
1993-06-14,10.6875,0
1993-06-15,10.875,0
1993-06-16,10.5,0
1993-06-17,10.3125,0
1993-06-18,10.375,0
1993-06-21,10.6875,0
1993-06-22,10.6875,0
1993-06-23,10.5625,0
1993-06-24,10.625,0
1993-06-25,10.6875,0
1993-06-28,11.0625,0
1993-06-29,12,0
1993-06-30,12.0625,0
1993-07-01,12.0625,0
1993-07-02,11.9375,0
1993-07-06,11.625,0
1993-07-07,12,0
1993-07-08,12.4375,0
1993-07-09,12.4375,0
1993-07-12,12.3125,0
1993-07-13,12.3125,0
1993-07-14,12.5,0
1993-07-15,12.1875,0
1993-07-16,11.5,0
1993-07-19,11.625,0
1993-07-20,12.25,0
1993-07-21,12.4375,0
1993-07-22,12.1875,0
1993-07-23,12.1875,0
1993-07-26,12.3125,0
1993-07-27,12.1875,0
1993-07-28,12.125,0
1993-07-29,11.9375,0
1993-07-30,11.9375,0
1993-08-02,12.3125,0
1993-08-03,12.5,0
1993-08-04,12.9375,0
1993-08-05,13.5,0
1993-08-06,14.125,0
1993-08-09,14.3125,0
1993-08-10,14.1875,0
1993-08-11,14.8125,0
1993-08-12,15.0625,0
1993-08-13,15.125,0
1993-08-16,15.625,0
1993-08-17,15.9375,0
1993-08-18,15.6875,0
1993-08-19,15,0
1993-08-20,15.5,0
1993-08-23,15.8125,0
1993-08-24,15.5,0
1993-08-25,15.3125,0
1993-08-26,15.4375,0
1993-08-27,15.625,0
1993-08-30,15.75,0
1993-08-31,16.1875,0
1993-09-01,15.8125,0
1993-09-02,15.5,0
1993-09-03,14.5,0
1993-09-07,13.8125,0
1993-09-08,13.6875,0
1993-09-09,13.875,0
1993-09-10,14.25,0
1993-09-13,14.1875,0
1993-09-14,13.875,0
1993-09-15,13.875,0
1993-09-16,14.375,0
1993-09-17,14.6875,0
1993-09-20,14.875,0
1993-09-21,14.4375,0
1993-09-22,14.9375,0
1993-09-23,15.0625,0
1993-09-24,15,0
1993-09-27,14.6875,0
1993-09-28,15,0
1993-09-29,14.0625,0
1993-09-30,13.1875,0
1993-10-01,12.9375,0
1993-10-04,13.375,0
1993-10-05,11,0
1993-10-06,10.5,0
1993-10-07,10.375,0
1993-10-08,10.25,0
1993-10-11,10.0625,0
1993-10-12,10.1875,0
1993-10-13,10.0625,0
1993-10-14,9.9375,0
1993-10-15,10.125,0
1993-10-18,10.0625,0
1993-10-19,9.75,0
1993-10-20,9.4375,0
1993-10-21,9.9375,0
1993-10-22,10,0
1993-10-25,9.875,0
1993-10-26,9.6875,0
1993-10-27,9.9375,0
1993-10-28,9.875,0
1993-10-29,9.875,0
1993-11-01,10.1875,0
1993-11-02,10.125,0
1993-11-03,9.8125,0
1993-11-04,9.4375,0
1993-11-05,9.625,0
1993-11-08,9.5,0
1993-11-09,9.4375,0
1993-11-10,9.8125,0
1993-11-11,10,0
1993-11-12,9.875,0
1993-11-15,10,0
1993-11-16,9.8125,0
1993-11-17,9.5,0
1993-11-18,9.125,0
1993-11-19,9.25,0
1993-11-22,9.125,0
1993-11-23,9.25,0
1993-11-24,9.5,0
1993-11-26,9.5625,0
1993-11-29,9.4375,0
1993-11-30,9.5,0
1993-12-01,9.4375,0
1993-12-02,9.3125,0
1993-12-03,9.25,0
1993-12-06,8.875,0
1993-12-07,9.0625,0
1993-12-08,9.0625,0
1993-12-09,8.8125,0
1993-12-10,8.8125,0
1993-12-13,9.0625,0
1993-12-14,9,0
1993-12-15,9,0
1993-12-16,8.8125,0
1993-12-17,8.9375,0
1993-12-20,8.875,0
1993-12-21,8.5625,0
1993-12-22,8.6875,0
1993-12-23,8.6875,0
1993-12-27,8.75,0
1993-12-28,9.0625,0
1993-12-29,8.875,0
1993-12-30,8.875,0
1993-12-31,8.875,0
1994-01-03,8.9375,0
1994-01-04,9.125,0
1994-01-05,9.0625,0
1994-01-06,9.125,0
1994-01-07,9.1875,0
1994-01-10,9.0625,0
1994-01-11,8.875,0
1994-01-12,8.9375,0
1994-01-13,9.0625,0
1994-01-14,9.4375,0
1994-01-17,9.75,0
1994-01-18,9.75,0
1994-01-19,9.5625,0
1994-01-20,9.375,0
1994-01-21,9.625,0
1994-01-24,10.25,0
1994-01-25,10,0
1994-01-26,10.3125,0
1994-01-27,10.375,0
1994-01-28,10.1875,0
1994-01-31,10.25,0
1994-02-01,10.125,0
1994-02-02,10.3125,0
1994-02-03,10.4375,0
1994-02-04,10.1875,0
1994-02-07,10.1875,0
1994-02-08,11,0
1994-02-09,10.9375,0
1994-02-10,10.875,0
1994-02-11,10.625,0
1994-02-14,10.6875,0
1994-02-15,10.9375,0
1994-02-16,10.875,0
1994-02-17,11,0
1994-02-18,10.875,0
1994-02-22,10.875,0
1994-02-23,10.9375,0
1994-02-24,10.75,0
1994-02-25,10.625,0
1994-02-28,10.75,0
1994-03-01,10.875,0
1994-03-02,10.875,0
1994-03-03,11.75,0
1994-03-04,11.6875,0
1994-03-07,11.3125,0
1994-03-08,10.75,0
1994-03-09,11.375,0
1994-03-10,14.4375,0
1994-03-11,14.125,0
1994-03-14,13.875,0
1994-03-15,14.3125,0
1994-03-16,14.75,0
1994-03-17,14.8125,0
1994-03-18,14.875,0
1994-03-21,15.4375,0
1994-03-22,15.625,0
1994-03-23,15.375,0
1994-03-24,15,0
1994-03-25,14.8125,0
1994-03-28,14.5625,0
1994-03-29,14.625,0
1994-03-30,15.4375,0
1994-03-31,15.625,0
1994-04-04,15.5,0
1994-04-05,15.125,0
1994-04-06,14.625,0
1994-04-07,14.25,0
1994-04-08,14,0
1994-04-11,13.8125,0
1994-04-12,12.8125,0
1994-04-13,12.75,0
1994-04-14,12.5625,0
1994-04-15,12,0
1994-04-18,12,0
1994-04-19,11.8125,0
1994-04-20,12,0
1994-04-21,12.8125,0
1994-04-22,12.75,0
1994-04-25,12.875,0
1994-04-26,13.4375,0
1994-04-28,13,0
1994-04-29,13.1875,0
1994-05-02,13.375,0
1994-05-03,12.9375,0
1994-05-04,12.625,0
1994-05-05,12.5,0
1994-05-06,12.25,0
1994-05-09,12.375,0
1994-05-10,12.625,0
1994-05-11,12.0625,0
1994-05-12,11.875,0
1994-05-13,11.875,0
1994-05-16,11.8125,0
1994-05-17,11.8125,0
1994-05-18,12.4375,0
1994-05-19,12.8125,0
1994-05-20,12.5625,0
1994-05-23,12.9375,0
1994-05-24,13.5,0
1994-05-25,13.5,0
1994-05-26,13.375,0
1994-05-27,13.125,0
1994-05-31,13.5,0
1994-06-01,14.4375,0
1994-06-02,14.5625,0
1994-06-03,14.125,0
1994-06-06,14,0
1994-06-07,13.875,0
1994-06-08,13.1875,0
1994-06-09,13.0625,0
1994-06-10,13.4375,0
1994-06-13,13.3125,0
1994-06-14,13.4375,0
1994-06-15,13.25,0
1994-06-16,13,0
1994-06-17,13,0
1994-06-20,12.75,0
1994-06-21,12.375,0
1994-06-22,12.875,0
1994-06-23,12.3125,0
1994-06-24,12.1875,0
1994-06-27,12.75,0
1994-06-28,13.0625,0
1994-06-29,13.25,0
1994-06-30,12.5,0
1994-07-01,13,0
1994-07-05,12.9375,0
1994-07-06,12.5,0
1994-07-07,13.1875,0
1994-07-08,13.375,0
1994-07-11,13.5,0
1994-07-12,13.375,0
1994-07-13,13.25,0
1994-07-14,13,0
1994-07-15,12.6875,0
1994-07-18,12.75,0
1994-07-19,12.375,0
1994-07-20,12.3125,0
1994-07-21,12.9375,0
1994-07-22,12.9375,0
1994-07-25,12.75,0
1994-07-26,12.8125,0
1994-07-27,12.8125,0
1994-07-28,12.875,0
1994-07-29,13.5,0
1994-08-01,13.5,0
1994-08-02,13.4375,0
1994-08-03,13.4375,0
1994-08-04,13.1875,0
1994-08-05,13.3125,0
1994-08-08,13.5625,0
1994-08-09,13.8125,0
1994-08-10,14.0625,0
1994-08-11,14.0625,0
1994-08-12,14.1875,0
1994-08-15,14.125,0
1994-08-16,14,0
1994-08-17,14.375,0
1994-08-18,14.25,0
1994-08-19,14.375,0
1994-08-22,14.375,0
1994-08-23,14.5,0
1994-08-24,14.5625,0
1994-08-25,14.5625,0
1994-08-26,14.6875,0
1994-08-29,14.5,0
1994-08-30,14.75,0
1994-08-31,14.5,0
1994-09-01,13.75,0
1994-09-02,14.0625,0
1994-09-06,13.9375,0
1994-09-07,13.8125,0
1994-09-08,14.0625,0
1994-09-09,13.9375,0
1994-09-12,13.75,0
1994-09-13,14.1875,0
1994-09-14,14.5,0
1994-09-15,14.6875,0
1994-09-16,15,0
1994-09-19,15,0
1994-09-20,14.8125,0
1994-09-21,14.5625,0
1994-09-22,14.875,0
1994-09-23,15,0
1994-09-26,14.75,0
1994-09-27,14.8125,0
1994-09-28,15,0
1994-09-29,14.8125,0
1994-09-30,14.875,0
1994-10-03,13.25,0
1994-10-04,12.5625,0
1994-10-05,12.625,0
1994-10-06,12.25,0
1994-10-07,12.3125,0
1994-10-10,12.625,0
1994-10-11,12.3125,0
1994-10-12,11.75,0
1994-10-13,11.625,0
1994-10-14,11.375,0
1994-10-17,11.8125,0
1994-10-18,11.6875,0
1994-10-19,11.5625,0
1994-10-20,11.75,0
1994-10-21,11.875,0
1994-10-24,12.3125,0
1994-10-25,12.125,0
1994-10-26,12.25,0
1994-10-27,12.9375,0
1994-10-28,13.1875,0
1994-10-31,13.1875,0
1994-11-01,12.875,0
1994-11-02,13.1875,0
1994-11-03,13.1875,0
1994-11-04,13,0
1994-11-07,12.8125,0
1994-11-08,12.875,0
1994-11-09,12.9375,0
1994-11-10,12.375,0
1994-11-11,12.25,0
1994-11-14,12.25,0
1994-11-15,12.375,0
1994-11-16,12.3125,0
1994-11-17,12.4375,0
1994-11-18,12.625,0
1994-11-21,12.8125,0
1994-11-22,12.4375,0
1994-11-23,12.375,0
1994-11-25,12.625,0
1994-11-28,12.6875,0
1994-11-29,12.6875,0
1994-11-30,12.625,0
1994-12-01,12.4375,0
1994-12-02,12.5,0
1994-12-05,12.5625,0
1994-12-06,12.3125,0
1994-12-07,12,0
1994-12-08,11.75,0
1994-12-09,11.875,0
1994-12-12,11.625,0
1994-12-13,11.375,0
1994-12-14,11.6875,0
1994-12-15,11.8125,0
1994-12-16,11.5625,0
1994-12-19,11.25,0
1994-12-20,11.4375,0
1994-12-21,11.4375,0
1994-12-22,11.4375,0
1994-12-23,11.4375,0
1994-12-27,12,0
1994-12-28,12.0625,0
1994-12-29,12.375,0
1994-12-30,12.4375,0
1995-01-03,12.5,0
1995-01-04,12.8125,0
1995-01-05,12.75,0
1995-01-06,13.9375,0
1995-01-09,14.4375,0
1995-01-10,14.5625,0
1995-01-11,14.3125,0
1995-01-12,15.875,0
1995-01-13,15.75,0
1995-01-16,15.9375,0
1995-01-17,15.75,0
1995-01-18,16.0625,0
1995-01-19,16,0
1995-01-20,15.6875,0
1995-01-23,15.375,0
1995-01-24,15.625,0
1995-01-25,15.25,0
1995-01-26,15.0625,0
1995-01-27,15.125,0
1995-01-30,14.875,0
1995-01-31,14.6875,0
1995-02-01,15.125,0
1995-02-02,15.4375,0
1995-02-03,15.6875,0
1995-02-06,15.8125,0
1995-02-07,15.25,0
1995-02-08,15.3125,0
1995-02-09,15.625,0
1995-02-10,15.75,0
1995-02-13,15.5,0
1995-02-14,15.375,0
1995-02-15,15.375,0
1995-02-16,15.5625,0
1995-02-17,15.375,0
1995-02-21,14.8125,0
1995-02-22,15,0
1995-02-23,14.75,0
1995-02-24,14.875,0
1995-02-27,14.75,0
1995-02-28,15.1875,0
1995-03-01,14.9375,0
1995-03-02,14.875,0
1995-03-03,15.75,0
1995-03-06,17.125,0
1995-03-07,16.8125,0
1995-03-08,16.75,0
1995-03-09,17.0625,0
1995-03-10,16.9375,0
1995-03-13,17.25,0
1995-03-14,17.4375,0
1995-03-15,17.3125,0
1995-03-16,17.5,0
1995-03-17,17.25,0
1995-03-20,17.25,0
1995-03-21,17,0
1995-03-22,16.625,0
1995-03-23,17.5,0
1995-03-24,17.1875,0
1995-03-27,17.4375,0
1995-03-28,17.375,0
1995-03-29,17.1875,0
1995-03-30,17.125,0
1995-03-31,16.9375,0
1995-04-03,17.0625,0
1995-04-04,17.5,0
1995-04-05,17.375,0
1995-04-06,17.6875,0
1995-04-07,18.4375,0
1995-04-10,18.375,0
1995-04-11,16.75,0
1995-04-12,17.25,0
1995-04-13,17.4375,0
1995-04-17,16.8125,0
1995-04-18,16.9375,0
1995-04-19,16.375,0
1995-04-20,16.75,0
1995-04-21,17,0
1995-04-24,17.4375,0
1995-04-25,17.5625,0
1995-04-26,18.125,0
1995-04-27,18.25,0
1995-04-28,18,0
1995-05-01,17.625,0
1995-05-02,17.375,0
1995-05-03,17.375,0
1995-05-04,17.375,0
1995-05-05,17.3125,0
1995-05-08,17.6875,0
1995-05-09,17.9375,0
1995-05-10,18.5625,0
1995-05-11,18.5,0
1995-05-12,17.8125,0
1995-05-15,17.875,0
1995-05-16,17.8125,0
1995-05-17,17.5625,0
1995-05-18,17.375,0
1995-05-19,17.4375,0
1995-05-22,17.3125,0
1995-05-23,17.5625,0
1995-05-24,17.4375,0
1995-05-25,17.0625,0
1995-05-26,17,0
1995-05-30,16.4375,0
1995-05-31,16.5,0
1995-06-01,16.9375,0
1995-06-02,17.0625,0
1995-06-05,17.3125,0
1995-06-06,17,0
1995-06-07,16.875,0
1995-06-08,17.1875,0
1995-06-09,17.1875,0
1995-06-12,17.25,0
1995-06-13,17.625,0
1995-06-14,17.875,0
1995-06-15,17.6875,0
1995-06-16,17.375,0
1995-06-19,18.5,0
1995-06-20,18.25,0
1995-06-21,17.6875,0
1995-06-22,18.3125,0
1995-06-23,19.4375,0
1995-06-26,18.4375,0
1995-06-27,18.125,0
1995-06-28,18.3125,0
1995-06-29,18.25,0
1995-06-30,18.25,0
1995-07-03,18.125,0
1995-07-05,17.6875,0
1995-07-06,17.6875,0
1995-07-07,17.75,0
1995-07-10,17.0625,0
1995-07-11,17.1875,0
1995-07-12,17.875,0
1995-07-13,17.4375,0
1995-07-14,17.4375,0
1995-07-17,17.1875,0
1995-07-18,16.875,0
1995-07-19,16.3125,0
1995-07-20,16.3125,0
1995-07-21,16.125,0
1995-07-24,16.75,0
1995-07-25,16.8125,0
1995-07-26,16.5625,0
1995-07-27,16.75,0
1995-07-28,16.625,0
1995-07-31,16.3125,0
1995-08-01,15.8125,0
1995-08-02,15.5,0
1995-08-03,15.875,0
1995-08-04,16,0
1995-08-07,16.125,0
1995-08-08,16.125,0
1995-08-09,16.5,0
1995-08-10,16.5,0
1995-08-11,16.75,0
1995-08-14,17.25,0
1995-08-15,17.25,0
1995-08-16,17.6875,0
1995-08-17,17.75,0
1995-08-18,17.5625,0
1995-08-21,17.1875,0
1995-08-22,16.875,0
1995-08-23,16.75,0
1995-08-24,16.75,0
1995-08-25,16.4375,0
1995-08-28,16.125,0
1995-08-29,16.5,0
1995-08-30,16.6875,0
1995-08-31,16.875,0
1995-09-01,16.875,0
1995-09-05,17.3125,0
1995-09-06,17.5625,0
1995-09-07,17.5625,0
1995-09-08,17.125,0
1995-09-11,17.0625,0
1995-09-12,17.3125,0
1995-09-13,17.5,0
1995-09-14,17.25,0
1995-09-15,17,0
1995-09-18,17.1875,0
1995-09-19,17.0625,0
1995-09-20,17.1875,0
1995-09-21,16.5625,0
1995-09-22,16.5625,0
1995-09-25,15.5625,0
1995-09-26,14.875,0
1995-09-27,14.5625,0
1995-09-28,15,0
1995-09-29,14.5625,0
1995-10-02,14.3125,0
1995-10-03,14.4375,0
1995-10-04,13.75,0
1995-10-05,13.625,0
1995-10-06,13.6875,0
1995-10-09,13.125,0
1995-10-10,12.5,0
1995-10-11,13.4375,0
1995-10-12,13.875,0
1995-10-13,13.8125,0
1995-10-16,13.5,0
1995-10-17,13.9375,0
1995-10-18,13.8125,0
1995-10-19,13.4375,0
1995-10-20,13.0625,0
1995-10-23,13.75,0
1995-10-24,13.125,0
1995-10-25,12.75,0
1995-10-26,12.5,0
1995-10-27,12.25,0
1995-10-30,12.25,0
1995-10-31,11.75,0
1995-11-01,11.375,0
1995-11-02,11.625,0
1995-11-03,11.4375,0
1995-11-06,11.25,0
1995-11-07,11.25,0
1995-11-08,10.5,0
1995-11-09,11.1875,0
1995-11-10,10.875,0
1995-11-13,10.5625,0
1995-11-14,10.5,0
1995-11-15,10.8125,0
1995-11-16,10.875,0
1995-11-17,10.75,0
1995-11-20,10.6875,0
1995-11-21,10.25,0
1995-11-22,10.1875,0
1995-11-24,10.375,0
1995-11-27,10.375,0
1995-11-28,10.3125,0
1995-11-29,10.5625,0
1995-11-30,10.25,0
1995-12-01,9.75,0
1995-12-04,10.1875,0
1995-12-05,10.0625,0
1995-12-06,10,0
1995-12-07,9.875,0
1995-12-08,9.9375,0
1995-12-11,9.6875,0
1995-12-12,9.3125,0
1995-12-13,9.0625,0
1995-12-14,9.3125,0
1995-12-15,9.125,0
1995-12-18,8.5625,0
1995-12-19,8.75,0
1995-12-20,8.4375,0
1995-12-21,8.625,0
1995-12-22,8.6875,0
1995-12-26,8.625,0
1995-12-27,8.5,0
1995-12-28,8.3125,0
1995-12-29,8.25,0
1996-01-02,8.625,0
1996-01-03,8.5625,0
1996-01-04,8.375,0
1996-01-05,9.0625,0
1996-01-08,8.6875,0
1996-01-09,8.25,0
1996-01-10,8.8125,0
1996-01-11,8.9375,0
1996-01-12,9,0
1996-01-15,8.75,0
1996-01-16,9.5,0
1996-01-17,9.375,0
1996-01-18,9.4375,0
1996-01-19,9.3125,0
1996-01-22,9.625,0
1996-01-23,9.6875,0
1996-01-24,10.375,0
1996-01-25,10.25,0
1996-01-26,10.0625,0
1996-01-29,10,0
1996-01-30,10,0
1996-01-31,9.875,0
1996-02-01,10.25,0
1996-02-02,10.0625,0
1996-02-05,10.3125,0
1996-02-06,10.4375,0
1996-02-07,10.3125,0
1996-02-08,10.0625,0
1996-02-09,10.5625,0
1996-02-12,10.5,0
1996-02-13,10.25,0
1996-02-14,10.125,0
1996-02-15,10,0
1996-02-16,10,0
1996-02-20,9.9375,0
1996-02-21,9.9375,0
1996-02-22,10.3125,0
1996-02-23,10.25,0
1996-02-26,9.875,0
1996-02-27,9.875,0
1996-02-28,9.5,0
1996-02-29,9.6875,0
1996-03-01,9.5625,0
1996-03-04,9.375,0
1996-03-05,9.375,0
1996-03-06,8.9375,0
1996-03-07,8.625,0
1996-03-08,8.75,0
1996-03-11,8.8125,0
1996-03-12,8.625,0
1996-03-13,8.625,0
1996-03-14,8.625,0
1996-03-15,8.875,0
1996-03-18,9.0625,0
1996-03-19,9.0625,0
1996-03-20,8.6875,0
1996-03-21,8.625,0
1996-03-22,8.4375,0
1996-03-25,8.4375,0
1996-03-26,8.625,0
1996-03-27,8.875,0
1996-03-28,8.75,0
1996-03-29,8.6875,0
1996-04-01,8.8125,0
1996-04-02,8.75,0
1996-04-03,8.75,0
1996-04-04,8.625,0
1996-04-08,8.9375,0
1996-04-09,8.8125,0
1996-04-10,8.75,0
1996-04-11,8.625,0
1996-04-12,8.5625,0
1996-04-15,8.625,0
1996-04-16,8.5625,0
1996-04-17,8.4375,0
1996-04-18,8.625,0
1996-04-19,8.6875,0
1996-04-22,8.6875,0
1996-04-23,8.6875,0
1996-04-24,9.1875,0
1996-04-25,9.375,0
1996-04-26,9.25,0
1996-04-29,9.0625,0
1996-04-30,9.3125,0
1996-05-01,9.5625,0
1996-05-02,9.6875,0
1996-05-03,9.75,0
1996-05-06,9.6875,0
1996-05-07,9.5,0
1996-05-08,9.5,0
1996-05-09,9.375,0
1996-05-10,9.125,0
1996-05-13,9.375,0
1996-05-14,9.375,0
1996-05-15,9.1875,0
1996-05-16,9.3125,0
1996-05-17,9.6875,0
1996-05-20,9.1875,0
1996-05-21,8.8125,0
1996-05-22,8.8125,0
1996-05-23,8.75,0
1996-05-24,8.6875,0
1996-05-28,8.875,0
1996-05-29,8.8125,0
1996-05-30,8.875,0
1996-05-31,8.8125,0
1996-06-03,8.75,0
1996-06-04,8.75,0
1996-06-05,8.75,0
1996-06-06,8.5625,0
1996-06-07,8.6875,0
1996-06-10,8.4375,0
1996-06-11,8.375,0
1996-06-12,8.4375,0
1996-06-13,8.375,0
1996-06-14,8.125,0
1996-06-17,8.0625,0
1996-06-18,7.625,0
1996-06-19,7.8125,0
1996-06-20,7.875,0
1996-06-21,7.125,0
1996-06-24,7.0625,0
1996-06-25,6.9375,0
1996-06-26,6.625,0
1996-06-27,6.625,0
1996-06-28,6.8125,0
1996-07-01,7,0
1996-07-02,6.8125,0
1996-07-03,6.875,0
1996-07-05,6.8125,0
1996-07-08,6.5625,0
1996-07-09,6.5625,0
1996-07-10,6.5,0
1996-07-11,6.125,0
1996-07-12,6.0625,0
1996-07-15,5.9375,0
1996-07-16,5.875,0
1996-07-17,5.9375,0
1996-07-18,5.625,0
1996-07-19,5.5625,0
1996-07-22,5.4375,0
1996-07-23,5.375,0
1996-07-24,5.3125,0
1996-07-25,5.25,0
1996-07-26,6.1875,0
1996-07-29,6.0625,0
1996-07-30,6,0
1996-07-31,6.0625,0
1996-08-01,6.1875,0
1996-08-02,6.25,0
1996-08-05,6.25,0
1996-08-06,6.5,0
1996-08-07,7.0625,0
1996-08-08,6.9375,0
1996-08-09,6.9375,0
1996-08-12,6.875,0
1996-08-13,6.625,0
1996-08-14,6.75,0
1996-08-15,6.6875,0
1996-08-16,6.5625,0
1996-08-19,6.5625,0
1996-08-20,6.4375,0
1996-08-21,6.5,0
1996-08-22,6.5625,0
1996-08-23,6.3125,0
1996-08-26,6.3125,0
1996-08-27,6.1875,0
1996-08-28,6.125,0
1996-08-29,6.375,0
1996-08-30,6.375,0
1996-09-03,6.25,0
1996-09-04,6.3125,0
1996-09-05,6.125,0
1996-09-06,6.1875,0
1996-09-09,6.4375,0
1996-09-10,6.4375,0
1996-09-11,6.5,0
1996-09-12,6.5,0
1996-09-13,6.5,0
1996-09-16,6.6875,0
1996-09-17,7.0625,0
1996-09-18,7,0
1996-09-19,7.125,0
1996-09-20,7.1875,0
1996-09-23,7.0625,0
1996-09-24,7.5,0
1996-09-25,8,0
1996-09-26,7.625,0
1996-09-27,7.375,0
1996-09-30,7.375,0
1996-10-01,7.1875,0
1996-10-02,7.25,0
1996-10-03,7.125,0
1996-10-04,7.25,0
1996-10-07,7.875,0
1996-10-08,8.0625,0
1996-10-09,7.875,0
1996-10-10,7.9375,0
1996-10-11,8.0625,0
1996-10-14,8.8125,0
1996-10-15,8.9375,0
1996-10-16,8.8125,0
1996-10-17,8.75,0
1996-10-18,8.6875,0
1996-10-21,8.8125,0
1996-10-22,8.6875,0
1996-10-23,8.8125,0
1996-10-24,8.625,0
1996-10-25,8.75,0
1996-10-28,8.9375,0
1996-10-29,8.9375,0
1996-10-30,8.875,0
1996-10-31,8.875,0
1996-11-01,8.875,0
1996-11-04,9.4375,0
1996-11-05,9.5,0
1996-11-06,9.875,0
1996-11-07,10.1875,0
1996-11-08,10.125,0
1996-11-11,10.25,0
1996-11-12,10,0
1996-11-13,10.8125,0
1996-11-14,12.375,0
1996-11-15,12.5625,0
1996-11-18,12.4375,0
1996-11-19,12.625,0
1996-11-20,12.4375,0
1996-11-21,12.1875,0
1996-11-22,12.375,0
1996-11-25,12.3125,0
1996-11-26,12.375,0
1996-11-27,12.1875,0
1996-11-29,12.125,0
1996-12-02,12.6875,0
1996-12-03,12.0625,0
1996-12-04,12.125,0
1996-12-05,11.6875,0
1996-12-06,12.875,0
1996-12-09,13.3125,0
1996-12-10,13.0625,0
1996-12-11,13.4375,0
1996-12-12,13.5625,0
1996-12-13,14,0
1996-12-16,13.3125,0
1996-12-17,12.75,0
1996-12-18,13.5,0
1996-12-19,13.3125,0
1996-12-20,13,0
1996-12-23,12.9375,0
1996-12-24,13.0625,0
1996-12-26,13.1875,0
1996-12-27,13.0625,0
1996-12-30,12.875,0
1996-12-31,12.875,0
1997-01-02,13.5625,0
1997-01-03,14,0
1997-01-06,14.25,0
1997-01-07,14.9375,0
1997-01-08,14.4375,0
1997-01-09,13.75,0
1997-01-10,13.875,0
1997-01-13,14.5,0
1997-01-14,16.25,0
1997-01-15,16.8125,0
1997-01-16,16.875,0
1997-01-17,17.5,0
1997-01-20,17.1875,0
1997-01-21,17.125,0
1997-01-22,16.875,0
1997-01-23,16.25,0
1997-01-24,15.875,0
1997-01-27,15.375,0
1997-01-28,15.8125,0
1997-01-29,16.4375,0
1997-01-30,17.5625,0
1997-01-31,17.5625,0
1997-02-03,16.9375,0
1997-02-04,16.9375,0
1997-02-05,16.375,0
1997-02-06,16.8125,0
1997-02-07,17.25,0
1997-02-10,16.5,0
1997-02-11,16,0
1997-02-12,17.125,0
1997-02-13,17.0625,0
1997-02-14,16.9375,0
1997-02-18,17.25,0
1997-02-19,17.75,0
1997-02-20,18.1875,0
1997-02-21,17.375,0
1997-02-24,18.1875,0
1997-02-25,18.3125,0
1997-02-26,18.0625,0
1997-02-27,17.6875,0
1997-02-28,18,0
1997-03-03,17.9375,0
1997-03-04,19.25,0
1997-03-05,19.125,0
1997-03-06,18.875,0
1997-03-07,19.75,0
1997-03-10,20,0
1997-03-11,20.8125,0
1997-03-12,22.9375,0
1997-03-13,23.6875,0
1997-03-14,22.25,0
1997-03-17,22.625,0
1997-03-18,20.9375,0
1997-03-19,19.75,0
1997-03-20,20.0625,0
1997-03-21,19.5625,0
1997-03-24,18.8125,0
1997-03-25,20.375,0
1997-03-26,21.125,0
1997-03-27,20.5,0
1997-03-31,20.75,0
1997-04-01,19.8125,0
1997-04-02,19.75,0
1997-04-03,19,0
1997-04-04,19.8125,0
1997-04-07,21.5,0
1997-04-08,21.6875,0
1997-04-09,20.875,0
1997-04-10,19.875,0
1997-04-11,19.125,0
1997-04-14,19.125,0
1997-04-15,18.75,0
1997-04-16,19.125,0
1997-04-17,19.3125,0
1997-04-18,18.375,0
1997-04-21,17.75,0
1997-04-22,19,0
1997-04-23,18.75,0
1997-04-24,20.75,0
1997-04-25,20.3125,0
1997-04-28,20.625,0
1997-04-29,21.3125,0
1997-04-30,21.25,0
1997-05-01,21.75,0
1997-05-02,22,0
1997-05-05,22.25,0
1997-05-06,21.4375,0
1997-05-07,21.8125,0
1997-05-08,22.375,0
1997-05-09,22.5,0
1997-05-12,21.625,0
1997-05-13,21.9375,0
1997-05-14,21.5625,0
1997-05-15,22,0
